Time,Interval Start,Interval End,QSE,DME,Load Resource Name,Multi-Hour Block Flag,BLOCK INDICATOR1,PRICE1 RRSPFR,PRICE1 RRSFFR,PRICE1 RRSUFR,PRICE1 ECRS,PRICE1 OFFEC,PRICE1 ONLINE NONSPIN,PRICE1 REGUP,PRICE1 REGDOWN,PRICE1 OFFLINE NONSPIN,QUANTITY MW1,BLOCK INDICATOR2,PRICE2 RRSPFR,PRICE2 RRSFFR,PRICE2 RRSUFR,PRICE2 ECRS,PRICE2 OFFEC,PRICE2 ONLINE NONSPIN,PRICE2 REGUP,PRICE2 REGDOWN,PRICE2 OFFLINE NONSPIN,QUANTITY MW2,BLOCK INDICATOR3,PRICE3 RRSPFR,PRICE3 RRSFFR,PRICE3 RRSUFR,PRICE3 ECRS,PRICE3 OFFEC,PRICE3 ONLINE NONSPIN,PRICE3 REGUP,PRICE3 REGDOWN,PRICE3 OFFLINE NONSPIN,QUANTITY MW3,BLOCK INDICATOR4,PRICE4 RRSPFR,PRICE4 RRSFFR,PRICE4 RRSUFR,PRICE4 ECRS,PRICE4 OFFEC,PRICE4 ONLINE NONSPIN,PRICE4 REGUP,PRICE4 REGDOWN,PRICE4 OFFLINE NONSPIN,QUANTITY MW4,BLOCK INDICATOR5,PRICE5 RRSPFR,PRICE5 RRSFFR,PRICE5 RRSUFR,PRICE5 ECRS,PRICE5 OFFEC,PRICE5 ONLINE NONSPIN,PRICE5 REGUP,PRICE5 REGDOWN,PRICE5 OFFLINE NONSPIN,QUANTITY MW5,NCLR Flag,load_date
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,JKWST_LD1,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QLCRA,YPEDER,JOHNCI_LD1,N,V,,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,KEYSTONE_LD1,N,V,,,0.0,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,KMASB_LD2,N,V,,,0.0,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENROC,,KMBCL_LD1,N,V,,,0.0,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENROC,,KNLTR_LD2,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENROC,,KNLTR_LD3,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,KT_LD1,N,V,,,0.0,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,KT_LD2,N,V,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE48,YSUE48,LBRA_ESS_LD1,N,V,,,,,,,,1.98,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,LIPTON_LD1,N,V,,,0.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,LPLCO_LD1,N,V,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,LULING_LD5,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,LULING_LD6,N,V,,,0.0,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,LULING_LD7,N,V,,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,LULING_LD8,N,V,,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGRIDB,,L_GRULLA_LD1,N,V,,,,0.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,ROANW_LD1,N,V,,,0.0,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QOCCID,,STHCROSS_LD1,N,V,,,0.0,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,ROUNDTOP_LD1,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SWYTG_LD1,N,V,,,0.0,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,TANK_LD1,N,V,,,0.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGRIDB,,TAYLR_LD1,Y,V,,,,0.0,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,TERSO_LD3,N,V,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,THORN_LD1,N,V,,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,TINSLEY_LD1,N,V,,,0.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,TMNTH_LD4,N,V,,,0.0,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,TMNTH_LD5,N,V,,,0.0,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,TM_LD1,N,V,,,0.0,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,TM_LD2,N,V,,,0.0,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QTENSK,,TXI1_LD2,N,V,,,0.0,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,SWPRT_LD3,N,V,,,0.0,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QTENSK,,TXI1_LD4,N,V,,,0.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,WBROK_LD4,N,V,,,0.0,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,WBROK_LD5,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,WEBBS_LD1,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,WELCOM_LD1,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENDU2,,WILDCAT_LD4,N,V,,,0.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENDU2,,WILDCAT_LD5,N,V,,,,0.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,WOPOD_LD1,N,V,,,0.0,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,WRN_LD1,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,WRN_LD2,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,WRN_LD3,N,V,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,WRN_LD4,N,V,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,VESTS_LD1,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMEA5,YMEA,SWOOSEII_LD1,N,V,,,,,,,,5000.0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE38,YSUE38,SUNVASLR_LD2,N,V,,,,,,,,1.98,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE38,YSUE38,SUNVASLR_LD1,N,V,,,,,,,,1.98,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE51,YPLUSP,RRANCHES_LD1,N,V,,,,,,,,3.0,,29.0,V,,,,,,,,4.0,,21.8,V,,,,,,,,6.0,,14.5,V,,,,,,,,8.0,,7.2,V,,,,,,,,15.0,,72.5,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE51,YPLUSP,RRANCHES_LD2,N,V,,,,,,,,4.04,,29.0,V,,,,,,,,6.06,,21.8,V,,,,,,,,8.08,,14.5,V,,,,,,,,15.15,,7.2,V,,,,,,,,35.35,,72.5,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,RTLSNAKE_LD1,N,V,,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,SANTARIT_LD1,N,V,,,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,SBEAN_LD10,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,SBEAN_LD6,N,V,,,0.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,SBEAN_LD7,N,V,,,0.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,SBEAN_LD8,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,SCHOTTKY_LD1,N,V,,,0.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SCIMORXC_LD1,N,V,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QOCCID,,SCURY_LD1,N,V,,,0.0,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SEAWAY_LD1,N,V,,,0.0,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QTEN22,YSTGAL,SGAL_BES_LD1,N,V,,,,,,,,24.0,,10.0,V,,,,,,,,49.0,,10.0,V,,,,,,,,74.0,,10.0,V,,,,,,,,499.0,,10.0,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE70,YSUEZ,SHEEPCRK_LD1,N,V,,,,,,,,1.98,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SHPWK_LD1,N,V,,,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SNDHL_LD3,N,V,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,YPRIOR,SNDSW_LD1,N,V,,,,0.3,,0.3,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,YPRIOR,SNDSW_LD10,N,V,,,,0.3,,0.3,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,YPRIOR,SNDSW_LD11,N,V,,,,1.0,,1.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,YPRIOR,SNDSW_LD12,N,V,,,,1.0,,1.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,,SNDSW_LD2,N,V,,,,1.5,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,,SNDSW_LD5,N,V,,,,1.0,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIOR,,SNDSW_LD8,N,V,,,,1.0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,SNDSW_LD9,N,V,,,0.0,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGUIDE,,INWRD_LD1,N,V,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENDU2,,ROANW_LD3,N,V,,,0.0,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QECNR,YEONCR,INDL_LD1,N,V,,,,,,,,0.0,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,RIG_LD7,N,V,,,0.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,HOWRD_LD2,N,V,,,0.0,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QPRIO1,,CHOLLA_LD1,N,V,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QENRWI,,CHYNE_LD4,N,V,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,CHYNE_LD7,N,V,,,0.0,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QEDE20,,CLBNR_LD3,N,V,,,,0.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QTEN22,YCALLI,CLO_LD1,N,V,,,,,,,,0.74,,5.0,V,,,,,,,,0.94,,10.0,V,,,,,,,,1.74,,10.0,V,,,,,,,,274.0,,20.0,V,,,,,,,,474.0,,35.0,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMEA1,YMEA,CLO_LD2,N,V,,,,,,,,5000.0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QGRIDB,,CLYDE_LD2,Y,V,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,CMPST_LD4,N,V,,,0.0,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QMP2EN,,CMPST_LD5,N,V,,,0.0,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
2025-01-30 02:00:00-06:00,2025-01-30 02:00:00-06:00,2025-01-30 03:00:00-06:00,QSUE76,YBTCOS,CNLY_ESS_LD1,N,V,,,,,,,,25.0,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 15:56:52.496821
